Date ,StartTime,PilotID,Profile,Condition,CopilotID,Instructor,Airport,FlyingSide,FlyingOrder,Fitbit,Comments,ManeuverType,Maneuver,SubManeuver,Difficulty,Grade,PassS,PassM,ManeuverNum,AltitudeDev,BankAngleDev,PitchAttitudeDev,CO2,Baevsky,HF,LF,HFLF,RMSSD,SDNN
3/29/2017,23:30:00,10,2,L,11,Rueda,NYC,R,1,10,NA,Approach,Glide Slope Inoperative,Circle to Land,C,2,0,1,33,23.82189847,NA,NA,646.483871,227.5756854,219.395027,780.3775062,3.597747785,18.02573108,33.21420077
3/29/2017,23:30:00,10,2,L,11,Rueda,NYC,R,1,10,NA,Approach,Glide Slope Inoperative,Holding,B,3,0,1,33,19.4216807,9.599956164,NA,658.1111111,133.2292015,131.2606942,1054.897008,8.079653275,19.7394475,34.16973532
3/29/2017,23:30:00,10,2,L,11,Rueda,NYC,R,1,10,NA,Approach,Glide Slope Inoperative,Landing,B,NA,0,NA,33,NA,0.561332168,NA,652.7,331.1964853,23.43238736,283.1320352,12.14917743,8.813848143,19.15579165
3/29/2017,23:30:00,10,2,L,11,Rueda,NYC,R,1,10,NA,Missed Approach,Missed Approach,MissedApproach,C,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/29/2017,23:30:00,10,2,L,11,Rueda,NYC,R,1,10,NA,Approach,No Slat,Approach,C,2,0,1,45,NA,9.773159908,NA,627.5990338,151.7508855,294.9684408,1154.445185,4.075572069,21.69705909,36.79436208
3/29/2017,23:30:00,10,2,L,11,Rueda,NYC,R,1,10,Disconnected auto brakes after soft landing ,Approach,No Slat,Landing,C,2,0,1,45,NA,0.563943134,NA,635.1666667,123.8580436,56.90143509,544.7307954,9.573234744,13.21409321,26.71492209
3/29/2017,23:30:00,10,2,L,11,Rueda,NYC,R,1,10,Disconnected auto brakes after soft landing ,Approach,No Slat,Waypoint,C,2,0,1,45,22.30505452,NA,NA,622.9659091,200.6998913,200.3683394,714.0255018,3.556489501,19.88458717,32.17854412
3/29/2017,23:30:00,10,2,L,11,Rueda,NYC,R,1,10,"Set priorities, what first? ",No Slat/Flap Malfunction,No Slat/Flap Malfunction,No Slat/Flap Malfunction,C,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/29/2017,23:30:00,10,2,L,11,Rueda,NYC,R,1,10,NA,Takeoff,Normal,Area Departure,A,3,0,1,41,NA,NA,1.365000686,610.9411765,210.3100748,178.1272622,1137.073686,6.3834905,19.79937807,34.84021513
3/29/2017,23:30:00,10,2,L,11,Rueda,NYC,R,1,10,NA,Takeoff,Normal,Takeoff,B,3,0,1,41,NA,1.163742135,NA,616.0555556,200.1773602,215.9248739,1437.584353,6.642675317,21.27869122,38.45642471
3/29/2017,23:30:00,10,2,L,11,Rueda,NYC,R,1,10,NA,Approach,RNAV,Approach,B,2,0,1,37,NA,8.499827366,NA,637.3018018,180.5229508,139.9748938,1083.846394,9.182128928,19.370712,34.95925353
3/29/2017,23:30:00,10,2,L,11,Rueda,NYC,R,1,10,NA,Approach,RNAV,Waypoint,B,2,0,1,37,27.34183668,NA,NA,640.0789474,270.0810871,156.6588967,676.2302391,4.505668772,17.95362799,29.85533277
3/29/2017,23:30:00,10,2,L,11,Rueda,NYC,R,1,10,Rev stayed at idle until stopped,RTO,RTO,RTO,C,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/29/2017,23:30:00,10,2,L,11,Rueda,NYC,R,1,10,NA,SteepTurns,Steep Turns,Steep Turns,C,2,0,1,28,NA,80.45651588,NA,698.0454545,566.9434381,38.39393714,102.1484341,3.133370159,9.784427879,15.59092094
3/29/2017,23:30:00,10,2,L,11,Rueda,NYC,R,1,10,Pitch occilation but stayed in the green,TCAS,TCAS,TCAS,C,2,0,1,43,NA,NA,NA,628.5243902,255.7145495,157.5856004,808.5156728,5.301249522,18.62391676,32.09609336
3/29/2017,23:30:00,10,2,L,11,Rueda,NYC,R,1,10,NA,UpsetRecovery,Upset Recovery,Upset Recovery,C,2,0,1,31,NA,NA,NA,680.630137,141.6486796,112.0313336,766.7059091,7.529158233,15.26038008,31.88995247
3/30/2017,23:30:00,10,3,H,11,Rueda,DC,R,1,10,NA,Approach,1 Engine Inoperative,Approach,C,3,0,1,51,NA,10.41773881,NA,2357.213873,72.02788717,1021.792754,2043.82139,2.047662576,50.53739883,58.15008102
3/30/2017,23:30:00,10,3,H,11,Rueda,DC,R,1,10,NA,Approach,1 Engine Inoperative,Landing,C,2,0,1,51,NA,1.014357783,NA,2364.289474,83.08102753,703.7220195,1612.761217,2.346572485,45.59712622,51.06679659
3/30/2017,23:30:00,10,3,H,11,Rueda,DC,R,1,10,NA,Approach,1 Engine Inoperative,Waypoint,C,2,0,1,51,41.966712,NA,NA,2357,NA,NA,NA,NA,NA,NA
3/30/2017,23:30:00,10,3,H,11,Rueda,DC,R,1,10,NA,Abnormal/Emergency Procedure,Abnormal/Emergency Procedure,Abnormal/Emergency Procedure,C,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/30/2017,23:30:00,10,3,H,11,Rueda,DC,R,1,10,NA,Area Arrival,Area Arrival,Area Arrival,C,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/30/2017,23:30:00,10,3,H,11,Rueda,DC,R,1,10,NA,Stall,Departure Stall,Departure Stall,C,1,0,0,64,NA,NA,NA,2377.932692,99.38155244,592.1698141,1696.290648,2.940530099,38.3702391,50.39952905
3/30/2017,23:30:00,10,3,H,11,Rueda,DC,R,1,10,Very good ,Takeoff,Engine Fire,Area Departure,C,3,0,1,47,NA,NA,0.341256236,2435.393443,110.8857119,846.7089148,902.3321863,1.106939792,41.90823302,48.07208232
3/30/2017,23:30:00,10,3,H,11,Rueda,DC,R,1,10,NA,Takeoff,Engine Fire,Takeoff,C,2,0,1,47,NA,1.005400942,NA,2411.627907,179.1045661,438.9813213,825.1503931,1.871116455,33.28614338,38.81899224
3/30/2017,23:30:00,10,3,H,11,Rueda,DC,R,1,10,Below Minimums 600!,Approach,Glide Slope Inoperative,Approach,B,1,0,0,68,NA,8.923987912,NA,2414.55493,102.2426818,565.1474749,1709.13539,3.197760337,33.80983685,50.49794895
3/30/2017,23:30:00,10,3,H,11,Rueda,DC,R,1,10,NA,Approach,Glide Slope Inoperative,Circle to Land,C,2,0,1,68,21.03692034,NA,NA,2426.25,101.163597,516.2995812,1564.581483,3.107883834,30.88330912,47.44658161
3/30/2017,23:30:00,10,3,H,11,Rueda,DC,R,1,10,NA,Approach,Glide Slope Inoperative,Holding,B,2,0,1,68,17.84979486,8.475509106,NA,2399.525714,64.51665519,934.7408531,2215.722505,2.527757135,41.23192907,57.56267414
3/30/2017,23:30:00,10,3,H,11,Rueda,DC,R,1,10,NA,Approach,Glide Slope Inoperative,Landing,B,NA,0,NA,68,NA,0.766915135,NA,2393.638889,107.8031502,362.6102238,1769.442581,4.879737154,34.39141597,49.17467566
3/30/2017,23:30:00,10,3,H,11,Rueda,DC,R,1,10,NA,Missed Approach,Missed Approach,MissedApproach,C,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/30/2017,23:30:00,10,3,H,11,Rueda,DC,R,1,10,NA,Approach,No Slat,Approach,C,2,0,1,57,NA,8.440029658,NA,2398.717949,77.28362197,869.767988,2471.59749,3.197267602,45.48204769,59.02535639
3/30/2017,23:30:00,10,3,H,11,Rueda,DC,R,1,10,Sink Rate Once/Auto Brakes Manual,Approach,No Slat,Landing,C,1,0,0,57,NA,0.501403829,NA,2400.194444,109.3834192,701.2094782,1683.933204,2.398394851,47.35672147,54.57557035
3/30/2017,23:30:00,10,3,H,11,Rueda,DC,R,1,10,Good,No Slat/Flap Malfunction,No Slat/Flap Malfunction,No Slat/Flap Malfunction,C,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/30/2017,23:30:00,10,3,H,11,Rueda,DC,R,1,10,NA,Takeoff,Normal,Area Departure,A,3,0,1,53,NA,NA,1.451613324,2261.666667,66.49576087,715.7529044,2308.231522,3.224899973,42.99546939,60.82937806
3/30/2017,23:30:00,10,3,H,11,Rueda,DC,R,1,10,NA,Takeoff,Normal,Takeoff,B,3,0,1,53,NA,0.869745824,NA,2364.472222,63.32818681,737.0584906,2214.057961,3.010119302,41.71233199,59.35436317
3/30/2017,23:30:00,10,3,H,11,Rueda,DC,R,1,10,NA,Approach,RNAV,Approach,B,2,0,1,49,NA,16.55873104,NA,2397.791667,77.45333281,1003.45367,2288.200178,2.511398213,48.05796971,60.00284085
3/30/2017,23:30:00,10,3,H,11,Rueda,DC,R,1,10,Good,RTO,RTO,RTO,C,2,0,1,59,NA,NA,NA,2424,85.57334569,1038.423149,2372.416352,2.315780151,46.86147182,61.02248898
3/30/2017,23:30:00,10,3,H,11,Rueda,DC,R,1,10,NA,SteepTurns,Steep Turns,Steep Turns,C,3,0,1,63,NA,82.29771328,NA,2407.440678,105.0389243,428.5375156,2102.251106,5.008685726,40.12972989,52.20981151
3/30/2017,23:30:00,10,3,H,11,Rueda,DC,R,1,10,Excellent ,TCAS,TCAS,TCAS,C,3,0,1,55,NA,NA,NA,2359.43662,91.49171119,833.8040313,1853.753985,2.1965072,44.85919509,56.32196686
3/30/2017,23:30:00,10,3,H,11,Rueda,DC,R,1,10,NA,UpsetRecovery,Upset Recovery,Upset Recovery,C,2,0,1,66,NA,NA,NA,2382.647059,86.11997727,564.8885358,2166.756258,3.792590538,38.90836634,52.93202018
3/25/2017,10:30:00,11,1,M,10,Rueda,Boston,R,2,11,NA,Approach,1 Engine Inoperative,Approach,C,2,0,1,301,NA,NA,NA,1399.848,88.43410123,579.690474,1227.352019,2.060315892,36.64863807,46.26262533
3/25/2017,10:30:00,11,1,M,10,Rueda,Boston,R,2,11,NA,Approach,1 Engine Inoperative,Landing,C,2,0,1,301,NA,NA,NA,1423.61039,91.78391857,687.9644136,1197.520104,1.732192676,37.93965051,46.29178496
3/25/2017,10:30:00,11,1,M,10,Rueda,Boston,R,2,11,NA,Approach,1 Engine Inoperative,Waypoint,C,2,0,1,301,19.36340427,NA,NA,1407.835821,76.75524199,542.5443821,1402.216983,2.496048372,34.58348004,45.8392504
3/25/2017,10:30:00,11,1,M,10,Rueda,Boston,R,2,11,NA,Abnormal/Emergency Procedure,Abnormal/Emergency Procedure,Abnormal/Emergency Procedure,C,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/25/2017,10:30:00,11,1,M,10,Rueda,Boston,R,2,11,Selected below cleared man speed with no flaps ,Area Arrival,Area Arrival,Area Arrival,C,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
